code,name,category,revenue_yoy_growth,profit_loss_yoy_growth,roe,eps,composite_score
5104,CITRA NUSA HOLDINGS BERHAD,Consumer Services,-3.821656050955413,-100.94562647754135,-2.6,-0.23,-31.996184758549028
5066,NTPM HOLDINGS BERHAD,Houshold Goods,-2.625723186470852,-104.05,0.0,0.01,-32.00071695594125
5204,AWANBIRU TECHNOLOGY BERHAD,Digital Services,-60.60606060606061,-47.02970297029702,0.4,0.08,-32.19472907290729
9873,PRESTAR RESOURCES BERHAD,Metals,-21.567217828900077,-86.48648648648648,0.2,0.29,-32.31811129461597
8885,AVILLION BERHAD,"Travel, Leisure & Hospitality",-5.05050505050505,-103.08880308880308,0.0,0.0,-32.44179244179244
7130,RENEUCO BERHAD,Personal Goods,-10.86956521739132,-97.44204636290968,-1.7,-0.31,-32.8954834740903
7247,SCGM BHD,Packaging Materials,0.0,-109.23076923076924,-1.0,-0.62,-33.09323076923078
7935,MILUX CORPORATION BERHAD,Houshold Goods,-15.789473684210533,-95.77754891864058,-0.1,-0.02,-33.49410678085533
7016,CHUAN HUAT RESOURCES BHD,Building Materials,20.59988681380871,-130.76923076923077,-1.0,-1.78,-33.60680318662663
7222,IMASPRO CORPORATION BERHAD,Chemicals,-18.055555555555557,-94.85714285714286,0.1,0.14,-33.825809523809525
9008,OMESTI BERHAD,Digital Services,-40.520446096654275,-58.33333333333333,-19.3,-1.75,-33.86613382899628
6173,BINA DARULAMAN BERHAD,Property,-29.751243781094526,-83.89999999999999,0.2,0.26,-34.003373134328356
7188,BTM RESOURCES BERHAD,Wood & Wood Products,-89.0721649484536,-22.72727272727273,-2.2,-0.13,-34.0058313027179
8435,CONCRETE ENGINEERING PRODUCTS BERHAD,Building Materials,-52.6027397260274,-64.70588235294117,3.0,2.38,-34.11658662369057
0051,CUSCAPI BERHAD,Software,100.0,-219.51219512195124,7.4,0.52,-34.269658536585375
3042,PETRON MALAYSIA REFINING & MARKETING BHD,Oil & Gas Producers,-22.44897959183674,-94.38339438339436,0.2,1.72,-34.66571219256933
5188,CHINA OUHUA WINERY HOLDINGS LIMITED,Food & Beverages,-60.0,-55.00000000000001,-0.9,-0.13,-34.706
7078,AHMAD ZAKI RESOURCES BERHAD,Construction,-19.08831908831908,-96.455,-0.4,-0.11,-34.76499572649572
7253,HANDAL ENERGY BERHAD,"Energy, Infrastructure, Equipment & Services",-73.62637362637363,-32.25806451612904,-17.3,-0.52,-35.3293314427508
6637,PNE PCB BERHAD,"Industrial Materials, Components & Equipment",19.41176470588235,-138.6875,1.4,0.11,-35.48072058823529
4405,TAN CHONG MOTOR HOLDINGS BERHAD,Automotive,-28.793474915358573,-78.10650887573965,-3.5,-13.85,-35.53999513732947
0268,L&P GLOBAL BERHAD,Industrial Services,-30.482456140350877,-88.578125,0.7,0.13,-35.55217434210526
7117,CJ CENTURY LOGISTICS HOLDINGS BERHAD,Transportation & Logistics Services,1.0031347962382364,-120.45714285714286,-0.2,-0.12,-35.900202418271384
5161,JCY INTERNATIONAL BERHAD,Technology Equipment,32.93650793650793,-155.4421768707483,2.4,0.77,-36.117700680272115
0183,SALUTICA BERHAD,Personal Goods,-50.68493150684932,-60.00000000000001,-13.4,-2.09,-36.303479452054795
5281,ADVANCECON HOLDINGS BERHAD,Construction,-21.92339038304808,-100.6611570247934,0.0,0.0,-36.775364222352444
7043,XIN SYNERGY GROUP BERHAD,Building Materials,-83.87096774193549,-40.0,-0.6,-0.25,-37.331290322580635
5703,MUHIBBAH ENGINEERING (M) BHD,Construction,47.526132404181176,-172.1311475409836,-0.3,-0.61,-37.56350454104073
7120,AXTERIA GROUP BERHAD,Property,-47.247706422018354,-79.07801418439716,0.1,0.01,-37.87571618192465
5192,K.SENG SENG CORPORATION BERHAD,"Industrial Materials, Components & Equipment",0.4784688995215225,-128.2051282051282,0.9,0.64,-38.009997791682004
7077,KERJAYA PROSPEK PROPERTY BERHAD,Property,-49.13419913419913,-81.14035087719299,0.6,0.8,-38.80236500341764
7073,SEACERA GROUP BERHAD,Building Materials,-50.877192982456144,-80.06666666666666,0.0,0.05,-39.27315789473685
5286,MI TECHNOVATION BERHAD,Technology Equipment,19.613821138211375,-150.70422535211267,-0.7,-0.8,-39.627121264170384
6041,FARLIM GROUP (MALAYSIA) BHD,Property,53.33333333333334,-189.47368421052633,1.5,1.12,-40.318105263157896
2674,ALCOM GROUP BERHAD,Metals,7.457627118644061,-140.3225806451613,-1.1,-1.86,-40.45148605795517
5252,SASBADI HOLDINGS BERHAD,Media,40.47619047619047,-173.3333333333333,-2.7,-0.94,-40.58514285714285
9407,PARAGON UNION BERHAD,Houshold Goods,-36.904761904761905,-99.71910112359552,0.0,0.03,-40.981158908507226
7168,PRG HOLDINGS BERHAD,Personal Goods,-15.028248587570625,-121.93333333333334,-0.2,-0.08,-41.14447457627118
3174,LAND & GENERAL BERHAD,Property,-48.394004282655246,-89.16256157635468,0.2,0.07,-41.21296975770297
7229,FAVELLE FAVCO BERHAD,Industrial Engineering,26.6,-162.8099173553719,-1.0,-3.22,-41.70697520661157
0090,ELSOFT RESEARCH BERHAD,Technology Equipment,-43.75,-95.6,0.1,0.01,-41.78299999999999
5253,ECONPILE HOLDINGS BERHAD,Construction,-33.582089552238806,-105.9375,0.0,0.01,-41.85387686567164
9288,BONIA CORPORATION BERHAD,Personal Goods,-16.80497925311203,-122.5,-0.4,-0.92,-42.055493775933606
7221,BSL CORPORATION BERHAD,Metals,-33.46153846153847,-113.41463414634148,5.7,0.57,-42.80885178236399
1899,BATU KAWAN BERHAD,Plantation,-1.6666666666666718,-137.5,-0.3,-5.03,-42.816
2682,PARKWOOD HOLDINGS BERHAD,Property,-58.06451612903225,-84.83333333333334,0.1,0.07,-42.83535483870967
5190,BENALEC HOLDINGS BERHAD,Construction,17.272727272727263,-162.9139072847682,2.6,0.93,-42.98635400361227
5184,CYPARK RESOURCES BERHAD,Industrial Services,-11.030741410488243,-131.8548387096774,-0.5,-0.77,-43.1196740360497
7889,THRIVEN GLOBAL BERHAD,Property,-34.09090909090909,-110.09090909090908,0.4,0.08,-43.158545454545454
8176,ATA IMS BERHAD,"Industrial Materials, Components & Equipment",-56.218057921635435,-82.22222222222221,-7.0,-2.04,-43.3400840431573
5205,EVERSENDAI CORPORATION BERHAD,Construction,-31.983805668016196,-113.9240506329114,1.5,0.56,-43.36035689027828
5169,HO HUP CONSTRUCTION COMPANY BHD,Construction,-89.25233644859813,-50.806451612903224,-6.5,-3.6,-44.0376364184504
7076,CB INDUSTRIAL PRODUCT HOLDING BERHAD,"Industrial Materials, Components & Equipment",-25.551782682512737,-120.71428571428572,-0.3,-0.61,-44.061820519039536
5208,EITA RESOURCES BERHAD,"Industrial Materials, Components & Equipment",20.83818393480792,-167.85714285714286,-1.6,-1.27,-44.679687676700475
7181,ARB BERHAD,Software,-55.886157826649416,-94.34523809523807,1.0,0.16,-44.837418776566246
5237,MPHB Capital Berhad,Property,10.000000000000009,-160.45454545454544,0.0,-0.1,-45.156363636363636
7501,HARN LEN CORPORATION BHD,Plantation,77.45098039215685,-232.43243243243245,1.5,0.86,-46.022435612082674
6068,PCCS GROUP BERHAD,Personal Goods,35.891381345926796,-185.71428571428572,-6.2,-4.5,-47.086871310507675
7080,PERMAJU INDUSTRIES BERHAD,Automotive,-64.6341463414634,-91.1764705882353,-2.6,-0.36,-47.33518507890962
9172,FORMOSA PROSONIC INDUSTRIES BERHAD,Houshold Goods,-14.456289978678038,-137.01431492842536,-3.5,-7.06,-47.55318147213102
5283,ECO WORLD INTERNATIONAL BERHAD,Property,-95.45454545454544,-67.6392572944297,-0.9,-0.51,-49.21014082469253
5134,SOUTHERN ACIDS (M) BERHAD,Chemicals,28.215053763440867,-196.29629629629628,0.7,3.77,-49.53037275985662
7157,CYL CORPORATION BERHAD,Packaging Materials,0.9345794392523256,-170.23809523809524,0.8,0.47,-50.53705473965287
9598,PINTARAS JAYA BHD,Construction,54.19630156472262,-225.0,1.0,2.4,-50.56110953058322
6076,ENCORP BERHAD,Property,-28.327645051194537,-136.0,-3.5,-3.72,-50.74229351535836
8532,PERTAMA DIGITAL BERHAD,Personal Goods,0.0,-171.89349112426035,1.5,0.06,-51.256047337278105
9628,LEBTECH BERHAD,Construction,-59.70149253731343,-113.41463414634148,-0.1,-0.07,-51.96883800509648
6912,PASDEC HOLDINGS BERHAD,Property,-75.79908675799088,-98.32758620689656,0.0,0.02,-52.234001889466235
7233,DUFU TECHNOLOGY CORP. BERHAD,"Industrial Materials, Components & Equipment",19.3840579710145,-194.1176470588235,-1.0,-0.6,-52.7400767263427
7164,KNM GROUP BERHAD,Other Energy Resources,-25.58210784313726,-137.53846153846152,-17.4,-1.91,-52.79817081447963
3476,KECK SENG (MALAYSIA) BERHAD,Diversified Industrials,31.818181818181813,-201.66204986149583,-1.4,-10.2,-53.27316041299421
7053,SEE HUP CONSOLIDATED BERHAD,Transportation & Logistics Services,5.067567567567566,-188.659793814433,0.2,0.22,-54.99366787405963
5213,SENTORIA GROUP BERHAD,Property,-111.01321585903084,-5.514705882352944,-93.1,-8.38,-55.25437652241514
3905,MULPHA INTERNATIONAL BERHAD,"Travel, Leisure & Hospitality",-41.207474844274074,-136.19246861924685,-1.0,-11.12,-55.64398303905627
5231,PBS BERHAD,Consumer Services,-61.49068322981367,-120.1923076923077,-6.4,-0.7,-55.92489727663641
3247,GUH HOLDINGS BERHAD,"Industrial Materials, Components & Equipment",-7.352941176470584,-178.26086956521738,-0.8,-1.27,-56.09814322250638
4081,PAN MALAYSIA CORPORATION BERHAD,"Travel, Leisure & Hospitality",-11.16352201257862,-171.42857142857142,-5.6,-1.31,-56.159628032345005
5035,KNUSFORD BERHAD,Industrial Services,-54.02985074626866,-133.76623376623377,-1.2,-2.65,-57.108825353750724
2127,COMFORT GLOVES BERHAD,"Industrial Materials, Components & Equipment",45.71823204419889,-232.91139240506328,-3.2,-4.54,-57.70594810825931
2852,CAHYA MATA SARAWAK BERHAD,Building Materials,-0.662471016893007,-192.0,-0.3,-0.86,-58.0307413050679
7014,YLI HOLDINGS BERHAD,Metals,-40.476190476190474,-152.0,-5.1,-6.1,-59.98285714285715
3239,BERJAYA ASSETS BERHAD,Property,15.780141843971627,-217.3913043478261,0.2,0.11,-60.421348751156344
9237,SARAWAK CONSOLIDATED INDUSTRIES BERHAD,Building Materials,14.467005076142136,-218.7904967602592,-0.7,-0.17,-61.47104750523511
7412,SHH RESOURCES HOLDINGS BERHAD,Houshold Goods,-9.72222222222222,-193.75,-1.8,-1.46,-61.693666666666665
6399,ASTRO MALAYSIA HOLDINGS BERHAD,Media,-9.522085445329475,-199.57537154989384,3.9,0.9,-61.769237098567
5136,HEXTAR TECHNOLOGIES SOLUTIONS BERHAD,Transportation & Logistics Services,-7.452339688041598,-200.0,-4.0,-0.2,-63.075701906412476
7757,UPA CORPORATION BHD,Consumer Services,-24.054054054054053,-185.1851851851852,-0.9,-0.97,-63.14577177177178
9091,EMICO HOLDINGS BERHAD,Consumer Services,-17.218543046357617,-194.1176470588235,-3.0,-1.24,-64.24885703155434
6888,AXIATA GROUP BERHAD,Telecommunications Service Providers,-7.017543859649122,-222.48557812891897,4.6,10.6,-65.81093659657043
5311,CAPE EMS BERHAD,Diversified Industrials,4.4117647058823595,-225.0,-4.2,-1.91,-67.3984705882353
7028,ZECON BERHAD,Construction,7.526881720430101,-241.46341463414635,4.8,7.85,-67.65095987411489
3883,MUDA HOLDINGS BERHAD,Packaging Materials,-2.342606149341142,-219.6969696969697,-1.7,-6.92,-68.33587275389326
5071,COASTAL CONTRACTS BHD,"Energy, Infrastructure, Equipment & Services",-88.68940754039497,-131.94534808067664,-3.0,-9.17,-68.62442668632147
5614,NUENERGY HOLDINGS BERHAD,Transportation & Logistics Services,-83.91608391608392,-147.94520547945206,1.6,1.8,-68.8783868186608
8702,TEXCHEM RESOURCES BERHAD,Diversified Industrials,15.413070283600485,-246.66666666666669,0.7,0.95,-69.04607891491986
7097,TA WIN HOLDINGS BERHAD,Metals,37.997512437810954,-264.2857142857143,-6.9,-0.44,-69.35446055437097
2135,GOPENG BERHAD,Plantation,219.23076923076923,-463.3217993079585,-0.6,-0.53,-73.45330902315679
5657,PARKSON HOLDINGS BERHAD,Retailers,-15.635367084956007,-231.81818181818184,0.5,0.63,-74.01006467094135
7617,MAGNA PRIMA BERHAD,Property,-48.09523809523809,-187.1794871794872,-11.5,-8.39,-74.56041758241759
9075,THETA EDGE BERHAD,Digital Services,-24.71910112359551,-213.63636363636363,-10.6,-5.84,-74.79463942798775
0082,GREEN PACKET BERHAD,Telecommunications Service Providers,-31.553133514986374,-220.8571428571429,1.0,0.02,-75.51908291163878
5007,CHIN WELL HOLDINGS BERHAD,"Industrial Materials, Components & Equipment",26.37231503579953,-276.9230769230769,-0.7,-1.61,-75.6272285661832
5797,CHOO BEE METAL INDUSTRIES BHD,Metals,-6.143667296786393,-246.42857142857144,-1.6,-4.94,-77.07967161760735
7165,VELOCITY CAPITAL PARTNER BERHAD,Building Materials,-30.188679245283023,-236.36363636363632,-0.4,-0.11,-80.0676946826758
5087,MYCRON STEEL BERHAD,Metals,21.867321867321877,-291.6666666666667,-0.4,-0.69,-81.15780343980344
7129,ASIA FILE CORPORATION BHD,Consumer Services,-13.291139240506332,-253.62318840579707,-1.4,-5.44,-81.442298293891
7180,SERN KOU RESOURCES BERHAD,Houshold Goods,-3.574033552151723,-271.42857142857144,0.1,0.03,-82.47478149421696
5183,PETRONAS CHEMICALS GROUP BERHAD,Chemicals,17.647058823529417,-286.0849056603774,-2.1,-10.0,-82.9513540510544
9393,INDUSTRONICS BERHAD,Technology Equipment,-84.10596026490066,-187.6712328767123,-7.5,-0.3,-83.09315794248388
5101,EVERGREEN FIBREBOARD BERHAD,Wood & Wood Products,9.662640566430646,-301.8181818181818,-1.1,-1.31,-88.12866237552535
6254,PDZ HOLDINGS BHD,Transportation & Logistics Services,-4.761904761904767,-296.969696969697,0.5,0.09,-90.40148051948053
5011,MESINIAGA BERHAD,Digital Services,-35.448916408668715,-266.6666666666667,-2.3,-4.07,-91.9086749226006
7081,PHARMANIAGA BERHAD,Pharmaceuticals,12.930547713156404,-304.868154158215,-57.7,7.01,-97.71928193351759
9954,RGT BERHAD,Chemicals,17.437722419928825,-356.4102564102564,-1.2,-0.51,-102.03376019709827
5196,BERJAYA FOOD BERHAD,"Travel, Leisure & Hospitality",-55.40394973070018,-277.36842105263156,-9.4,-1.9,-102.09171123499951
7114,D'NONCE TECHNOLOGY BHD,Packaging Materials,4.008908685968815,-344.44444444444446,-2.9,-0.76,-102.86266072754269
1481,ADVANCE SYNERGY BERHAD,"Travel, Leisure & Hospitality",1.8927444794952564,-350.0,-3.0,-0.46,-105.12417665615142
0029,DIGISTAR CORPORATION BERHAD,Digital Services,2.6315789473684292,-50.0,-457.1,-0.64,-105.75852631578948
5021,AYS VENTURES BERHAD,Building Materials,-16.75560298826041,-334.48275862068965,-1.5,-1.63,-105.997508482685
5284,LOTTE CHEMICAL TITAN HOLDING BERHAD,Chemicals,-5.000000000000004,-343.1654676258993,-2.5,-10.82,-107.11364028776978
5156,XIDELANG HOLDINGS LTD,Personal Goods,20.5859065716548,-383.33333333333337,-1.8,-1.04,-109.39222802850357
5105,CAN-ONE BERHAD,Packaging Materials,8.937397034596373,-335.064935064935,-5.7,-52.32,-109.44226140910159
5649,GOLDEN PHAROS BERHAD,Wood & Wood Products,-20.149253731343286,-348.7917146144994,-5.1,-2.85,-112.2722905037528
6009,PACIFIC & ORIENT BERHAD,Insurance,6.715328467153281,-365.8119658119658,-19.4,-19.37,-115.48299120344375
7315,AHB HOLDINGS BERHAD,Consumer Services,-68.0,-369.7495183044316,-3.6,-0.2,-132.08485549132948
0127,JHM CONSOLIDATION BERHAD,Semiconductors,-47.0661672908864,-390.7407407407408,-5.3,-2.59,-132.92007240948817
9377,FSBM HOLDINGS BERHAD,Technology Equipment,96.15384615384616,-545.3441295546559,-4.4,-0.22,-135.68108502024293
5072,HIAP TECK VENTURE BERHAD,Metals,-1.423312883435579,-469.1489361702128,2.4,1.99,-140.29367471609453
1538,SYMPHONY LIFE BERHAD,Property,-57.14285714285714,-415.38461538461536,-0.4,-0.63,-141.96424175824177
5028,HEITECH PADU BERHAD,Digital Services,72.08201892744479,-571.4285714285714,4.1,5.91,-147.80196575033798
8397,TIONG NAM LOGISTICS HOLDINGS BERHAD,Transportation & Logistics Services,18.69209809264305,-525.0,-0.5,-0.99,-152.1903705722071
5085,MUDAJAYA GROUP BERHAD,Construction,-41.22383252818036,-472.00000000000006,5.5,0.99,-152.66914975845413
5371,KIM HIN INDUSTRY BERHAD,Building Materials,-2.5445292620865145,-512.1475054229935,-1.3,-2.72,-155.211610405524
7498,RALCO CORPORATION BERHAD,Chemicals,-13.33333333333333,-505.2631578947368,-6.0,-4.59,-157.69694736842104
8605,FEDERAL INTERNATIONAL HOLDINGS BERHAD,Houshold Goods,-19.24528301886792,-507.40740740740745,-1.0,-0.77,-158.3498071278826
7146,AE MULTI HOLDINGS BERHAD,"Industrial Materials, Components & Equipment",-24.69135802469136,-501.5037593984962,-8.8,-2.2,-160.05853522695625
5016,WARISAN TC HOLDINGS BERHAD,"Travel, Leisure & Hospitality",47.83464566929134,-602.4793388429753,-0.7,-2.56,-167.04540795210517
3948,DUTALAND BERHAD,Plantation,72.69155206286837,-649.4145199063232,-0.5,-0.78,-173.27289035303644
9423,CWG HOLDINGS BERHAD,Consumer Services,10.909090909090914,-621.0526315789474,-0.9,-0.54,-183.33106220095695
9334,KESM INDUSTRIES BERHAD,Semiconductors,-16.850393700787404,-591.2663755458516,-1.3,-10.53,-184.80103077399167
3778,MELEWAR INDUSTRIAL GROUP BERHAD,Metals,21.802679658952503,-660.1659751037344,-0.7,-0.76,-191.8009886334345
7192,GIIB HOLDINGS BERHAD,Auto Parts,8.000000000000007,-651.6339869281046,-5.1,-0.35,-194.18019607843138
7676,G CAPITAL BERHAD,Transportation & Logistics Services,-56.14035087719298,-642.7408412483039,-4.6,-1.24,-210.83235763764904
7145,TXCD BERHAD,Construction,-73.66412213740459,-610.9947643979058,0.0,-31.3,-211.6576659605931
7202,HEXTAR RETAIL BERHAD,Houshold Goods,38.99999999999999,-757.439446366782,-0.9,-0.38,-215.7878339100346
8613,ENRA GROUP BERHAD,"Energy, Infrastructure, Equipment & Services",-38.46153846153846,-690.273556231003,-13.1,-5.25,-222.29052840776245
0043,METRONIC GLOBAL BERHAD,Industrial Services,-87.55813953488372,-652.9411764705882,-16.7,-1.67,-225.82379480164155
5082,ANNUM BERHAD,Wood & Wood Products,-89.31506849315069,-715.7894736842105,15.5,5.13,-237.40536265320836
9083,KUMPULAN JETSON BERHAD,Auto Parts,12.418300653594772,-869.3877551020408,-2.3,-0.51,-257.65283633453373
8877,EKOVEST BERHAD,Construction,-0.5516734093416686,-903.225806451613,-1.1,-0.84,-271.52124395828645
5256,REACH ENERGY BERHAD,Oil & Gas Producers,-19.16167664670658,-892.4242424242424,-0.5,-0.03,-273.58177572128466
7036,BORNEO OIL BERHAD,Industrial Services,13.609467455621305,-928.421052631579,-21.8,-1.31,-279.06547555278735
5175,IVORY PROPERTIES GROUP BERHAD,Property,5.000000000000004,-988.4615384615385,62.8,9.42,-280.59446153846153
7003,Y&G CORPORATION BHD,Property,-12.765957446808518,-922.7848101265822,-0.8,-1.18,-281.0612302720172
5099,CAPITAL A BERHAD,"Travel, Leisure & Hospitality",16.666666666666675,-994.854586129754,-23.8,38.1,-290.5963758389262
5218,SAPURA ENERGY BERHAD,"Energy, Infrastructure, Equipment & Services",9.090909090909085,-1048.5436893203885,8.0,-1.59,-310.55383406884374
5022,PAOS HOLDINGS BERHAD,Houshold Goods,-51.34493670886076,-1028.2608695652175,-1.0,-0.47,-324.17574188222346
5172,SINARAN ADVANCE GROUP BERHAD,Personal Goods,-31.999999999999996,-1000.0,-73.7,-1.32,-324.60400000000004
9016,EKSONS CORPORATION BERHAD,Wood & Wood Products,-81.66666666666667,-1000.0,-6.6,-14.96,-328.812
0159,MMM GROUP BERHAD,Media,-5.263157894736848,-1133.8983050847455,-5.2,-0.2,-342.82843889384475
1589,ISKANDAR WATERFRONT CITY BERHAD,Property,-23.529411764705888,-1122.7272727272727,-0.2,-0.19,-343.9550053475936
5010,TONG HERR RESOURCES BERHAD,Metals,8.210689388071257,-1165.2173913043478,-1.9,-6.41,-348.7640105748829
3395,BERJAYA CORPORATION BERHAD,Diversified Industrials,-15.384615384615383,-1162.6582278481014,-2.8,-2.87,-354.54685296981506
7251,BARAKAH OFFSHORE PETROLEUM BERHAD,"Energy, Infrastructure, Equipment & Services",-21.908127208480565,-1196.2566844919784,-37.9,-0.81,-373.1914435101377
8486,LION POSIM BERHAD,Industrial Services,8.483439860546206,-1284.2105263157896,0.4,1.19,-382.40012593657303
5081,ESTHETICS INTERNATIONAL GROUP BERHAD,Personal Goods,-4.925053533190582,-1303.7037037037037,-3.6,-2.32,-393.7726271710683
5297,TUJU SETIA BERHAD,Construction,-14.66489714664897,-1338.9380530973451,2.0,0.43,-405.5948850731982
9679,WCT HOLDINGS BERHAD,Construction,-11.90092629883206,-1382.9629629629628,5.6,12.0,-414.9391667785385
7163,PJBUMI BERHAD,Industrial Services,652.3809523809524,-2060.0,-2.5,-0.72,-422.9297142857143
3913,MUI PROPERTIES BERHAD,Property,81.67539267015707,-1509.8226466575718,-3.4,-1.59,-429.4421761962244
7218,TRANSOCEAN HOLDINGS BHD,Transportation & Logistics Services,-24.752475247524753,-1429.113924050633,-3.6,-3.2,-437.5199197894473
7209,CHEETAH HOLDINGS BERHAD,Personal Goods,-4.417670682730924,-1662.5899280575538,-8.8,-2.02,-502.2662796220854
5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,Metals,16.925182481751833,-1911.4942528735633,-1.6,-5.42,-569.7747211175434
7013,HUBLINE BERHAD,Transportation & Logistics Services,-9.281961471103328,-2042.857142857143,2.0,0.08,-615.225731298474
6297,BOX-PAK (MALAYSIA) BERHAD,Packaging Materials,1.7459361830222786,-2357.496136012365,-17.9,-13.23,-712.9510599488027
5171,KIMLUN CORPORATION BERHAD,Construction,52.28020686412789,-2645.4545454545455,0.4,0.79,-777.7143015771252
5095,HEVEABOARD BERHAD,Wood & Wood Products,13.85281385281385,-2810.843373493976,-2.2,-1.58,-839.8531678923487
7106,SUPERMAX CORPORATION BERHAD,Health Care Equipment & Services,26.235955056179773,-2976.190476190476,-1.6,-2.53,-885.8123563402888
7096,JOE HOLDING BERHAD,Auto Parts,-26.15384615384615,-3124.2990654205605,-4.2,-2.24,-946.4238734723219
9946,REX INDUSTRY BERHAD,Food & Beverages,10.45576407506703,-3240.3118040089084,13.4,2.15,-965.8468119801524
5401,TROPICANA CORPORATION BERHAD,Property,-49.87586891757696,-4316.504854368933,-11.7,-20.07,-1316.2682169859527
7217,EONMETALL GROUP BERHAD,Metals,-14.70588235294118,-4544.444444444444,-1.2,-2.31,-1368.4470980392157
4324,HENGYUAN REFINING COMPANY BERHAD,Oil & Gas Producers,63.99999999999999,-7961.904761904762,-14.3,-55.04,-2383.2394285714286
7544,QUALITY CONCRETE HOLDINGS BERHAD,Building Materials,-27.290076335877867,-10719.67213114754,-8.0,-11.37,-3227.9626622450246
0091,PROPEL GLOBAL BERHAD,"Energy, Infrastructure, Equipment & Services",24.27536231884058,-14162.5,-4.5,-0.69,-4242.5053913043475
2283,ZELAN BERHAD,Construction,67.07317073170734,-16618.75,-14.1,-2.54,-4968.831048780487
3204,GEORGE KENT (MALAYSIA) BERHAD,Construction,-20.95490716180371,-20290.47619047619,-4.5,-4.07,-6095.143329291398
5568,APB RESOURCES BERHAD,Industrial Engineering,59.28571428571428,-30697.014925373132,-63.4,-54.5,-9214.898763326226
0126,MICROLINK SOLUTIONS BERHAD,Digital Services,45.5483870967742,-67639.68253968254,-72.1,-7.93,-20294.24624577573
5107,IQ GROUP HOLDINGS BERHAD,Houshold Goods,6.072874493927127,-69900.0,-4.1,-5.56,-20970.110137651824
